temperature,humidity,wind_speed,rainfall,vegetation_index,smoke_level,fire_occurred
26.236203565420873,12.51433485493874,25.68126584617151,1.033634423372154,0.1824990950687461,209.44851420592354,0
43.52142919229749,60.91283290110243,3.3655985998019533,10.62709263136296,0.8220423253436534,160.8289099032361,0
36.95981825434215,35.148478486106136,6.465148563784551,10.81270243220213,0.5042018979582857,92.85828488589833,0
32.959754525911094,50.685655293176225,35.94216754108317,12.748598029964132,0.7611659728861934,244.1385059120846,0
19.680559213273096,82.60531791408744,24.257162386383598,14.52182667445323,0.35603968082448945,205.41935176616377,0
19.67983561008608,29.943378331909997,0.3678820646651859,19.51704158925069,0.8164185827969604,48.78508180346739,0
16.742508365045985,42.830633842850375,4.058861714641284,10.326006966023906,0.4113613429873305,273.2781553481527,0
40.98528437324806,70.4440910834439,26.54007076432223,6.459129458824919,0.10867012118423869,246.7611728769507,0
33.03345035229626,28.303853239329797,0.20246335384874747,15.903723895374073,0.824305581135411,284.9399739875772,0
36.242177333881365,16.158392786303438,6.432322056699946,5.416645025241484,0.17302934142890686,217.715852516508,0
15.617534828874074,33.180116233101444,21.949351574663446,8.779428414112722,0.35545091007233187,184.02455878073695,0
44.097295564859834,22.897702980320354,27.67580790770773,1.5691276268453191,0.8600495736406439,125.47291088718566,1
39.97327922401266,84.37581218740584,26.078450380104023,0.5070148683091502,0.8604857175500449,279.818545006204,0
21.370173320348286,74.64963036515336,8.970772378422392,19.252968293558503,0.5587503104986289,259.8191668501225,0
20.454749016213018,60.67230052083388,28.487168853901434,16.719602410244118,0.6054697697358394,13.565601031856822,0
20.502135295603015,79.71684721501742,9.489963499872003,13.91948412187396,0.45875641758265584,7.910092349175601,0
24.127267288786133,74.29376615192916,13.015987926370709,8.179058888285397,0.33456861735845167,112.93901006341488,0
30.742692948967136,24.925604710882865,29.859656204720967,3.4658864014169155,0.36293163629593284,243.16599923454987,0
27.958350559263472,81.40471987919823,25.98531596188859,3.128740853421721,0.6380147648616308,296.18283879448336,0
23.736874205941255,53.147379353252056,33.96893641976712,5.004857963291906,0.701899623550144,45.12506733105845,0
33.35558684167138,74.595212413125,26.304515692013734,10.984533294122409,0.7332632349806788,178.23921460564054,0
19.184815819561255,81.68730399387945,22.732344133418863,14.291918454001246,0.7316945142356431,114.26725698930646,0
23.764339456056547,35.44027799774911,3.746990713123699,13.203947534354626,0.1729648824389523,290.97431934438094,0
25.99085529881075,18.80415396221414,14.708632122377342,5.598677938918857,0.4955362437620652,252.6356769407126,0
28.682099526511077,28.234813003355335,10.608094707269018,19.09730561326388,0.14604700801331544,251.49861141334137,0
38.55527884179041,44.1686230901005,9.759585735163343,14.75793833391537,0.5396231058589884,140.6079479384911,0
20.99021346475079,75.44118127379944,38.920422190097824,11.087081050228013,0.45322440109870166,124.44585070129955,0
30.42703315240835,78.85844666050747,15.723908986670416,12.234414924687044,0.8101633462066399,82.02212157921187,0
32.772437065861276,10.556170442495256,35.681862207084535,8.392001248555799,0.380732010041663,16.912648995278133,0
16.393512381599933,50.85978420620526,25.245545039890516,4.954619790023149,0.1936536131420847,259.416712876516,0
33.226345557043146,43.39288025190232,31.792452141665937,7.119453573025232,0.2143933456422687,243.87030273902326,0
20.115723710618745,27.76862483765842,20.105483724207684,15.156922209287382,0.7092085053739778,299.91530198583916,0
16.951547789558386,19.589229386694626,23.076155385054363,0.28786977259511737,0.5945744506530088,298.9910511221716,0
43.466566117599996,37.00921371229023,19.700707752754557,2.3214528101383247,0.1808981408982322,166.62951168078823,0
43.96896099223678,85.43277631300154,7.80971951192178,0.920052840435055,0.16728544489199795,230.69622455415316,0
39.25192044349383,35.856234561660415,28.898084610460213,0.8145760463794027,0.660775305167296,283.4297189647284,0
24.13841307520112,51.50324973946929,11.230894497634232,17.109211680220145,0.15821040509135484,254.89421720322343,0
17.930163420191516,66.24151671161422,0.9726386572581536,14.073157187600474,0.757488047432285,74.2044305229593,0
35.52699079536471,39.09036819034352,25.818891836286713,9.483476581746505,0.664993781725197,135.16324059302806,0
28.20457481218804,87.74256661767686,7.084427176281958,1.9566832130200296,0.1650790245135198,38.747824545448495,0
18.661147045343366,86.99578359536889,37.61834337411657,9.832317502336647,0.16787017126815354,286.2153081776167,0
29.855307303338105,30.142583666029132,38.157143080103495,9.469435415611313,0.8893116628009404,181.852390335264,0
16.031655633456552,49.77988047139084,36.59457560881794,3.4640373982003037,0.39941663660489624,68.59284165103881,0
42.27961206236346,34.07026478534157,14.806348010217775,8.67703298475946,0.39651371765351273,201.510205321757,0
22.763399448000506,32.78723955019741,0.6182646611546971,7.970094687947469,0.7502396538060021,185.43847213736876,0
34.875668530619464,12.950955788362624,37.132742503509014,12.31700196104433,0.857798861907087,107.44881540985214,1
24.35133228268233,58.76514671839175,17.127365932692573,12.701873017352876,0.8888008510582968,34.0672776598887,0
30.602040635334326,50.21432185830892,38.666192761746785,0.9060801954408904,0.7027025482071533,201.4719586778399,0
31.40130838029839,14.118300099999148,38.54479908357011,7.492252292529424,0.4010076684247327,156.092310271138,0
20.545633665765813,32.29171713892892,34.120378218694405,12.517198314284727,0.166800573358935,231.6955175206918,0
44.08753883293676,82.6612708773323,11.777955682783428,10.062725171601754,0.7217175327419495,156.04905033359802,0
38.253984700833435,29.164951253357792,15.40390914407701,17.129796823766444,0.546723399788644,255.65445009556203,0
43.18496824692568,21.591589767297847,34.045466860674274,13.1738726323789,0.439377607397581,165.57205163234568,0
41.844820512829465,49.15622082220504,12.676880206251106,3.258688541628594,0.8250835080757888,168.28139146061588,0
32.93699936433255,88.85203632884806,6.7797098674436995,1.4113749480085969,0.18895798584492107,262.9960807975035,0
42.6562270506935,29.364421720920035,22.272050498334007,12.848385564126312,0.4941000834326873,121.04485986371911,0
17.654775061557586,63.77084379247029,37.44619096643124,0.5302262108324363,0.10908291581393526,40.20456853519222,0
20.879485872574357,70.9295692262974,27.84119186699892,11.715511625469265,0.4749285135953011,8.634802894001691,0
16.35681866731614,29.011003519391974,22.802446803574597,18.80460482849915,0.1450426205454699,226.5411767020857,0
24.759909922897933,68.25730788894876,3.8870597508307414,11.50948355751758,0.19505433301445754,186.0928654060394,0
26.660318690684463,39.422650617540256,24.60028906796679,7.763398524130438,0.1940209974216839,211.22393042976708,0
23.140470953216877,60.584466447486356,39.60215400417053,12.865764368847064,0.6193682416928509,63.88924845267322,0
39.86212527455788,60.68237686087158,5.603360609460961,9.165057809830333,0.6968359034123386,40.91144267603093,0
25.70259980080768,52.86197472598068,20.73318609454947,10.9123357863187,0.5666950120777278,4.363399700364578,0
23.428035290621423,17.223181604352664,35.094922877118215,18.8292961755305,0.8697380387796335,105.1762676419791,0
31.280882494747456,76.82419964713904,29.630744710168177,7.722052756015485,0.39989646361896325,176.9753060563899,0
19.22772674924288,35.66240519773886,27.88062963981072,19.223811276478283,0.32856966902548856,117.67321352991969,0
39.06590942262119,24.92148083198834,28.09936335948437,18.107012839121275,0.7948793025515682,131.24247660711873,1
17.236519310393124,13.262011324381113,14.379646048790207,3.915822695785929,0.2788766708155621,271.2476083481245,0
44.60660809801552,57.27143545505935,11.743673770579734,1.387226017503309,0.870578031552489,104.4766401069901,0
38.16734307889972,64.2051489473826,32.374446219140545,2.015560027548533,0.10972357975185308,154.19684674794323,0
20.961470446025174,11.327026314228492,32.404535787167234,0.36443651303099456,0.8759030613661113,235.09590382234293,0
15.165663513708072,50.96744466394248,34.68289274320415,1.888859215118568,0.1345279295604609,118.96283469638105,0
39.463842853645026,28.119662015835036,36.529622102258855,13.660135468327137,0.8129144909584569,186.62601006836204,1
36.205720315428515,61.61382323275599,20.453695954437514,1.4237729692045797,0.5221608872690399,258.70911262402353,0
36.87021504122962,23.949314320399317,20.060651787487984,6.379512605875226,0.8943718368954403,284.85618709729266,1
38.13811040057837,65.27501904819728,31.931807158671006,16.89750621938909,0.1590372517883191,44.12204427871138,0
17.221339552022712,40.93882770404299,25.998557231110606,0.4654387147165173,0.5430834275210566,277.97628754844834,0
25.753971856328178,84.93839909893876,28.078675090308135,16.289369651778717,0.8754420284952792,147.63488792386147,0
18.47607178575389,21.00167553167946,31.83170677744404,5.637095495467999,0.5184782753361191,77.4733164896875,0
40.89310277626781,37.285308084020684,35.60021367270265,2.363296552433125,0.60351891050821,137.7407268714784,0
33.69894380482674,19.077881699247126,13.519806274061432,13.934743307283012,0.6565989511876937,294.00977258564313,0
24.926940745579476,83.97548946228503,15.02331810559776,12.57885693559768,0.46363285181421865,147.78542819786088,0
16.90675050858071,80.18714827047847,3.75927759363476,17.54944027054106,0.6020464640672507,98.62548308625246,0
24.329469651469864,30.63533021721245,23.13120563984696,14.701420876077716,0.5674514495384803,190.02025629501773,0
24.75549966080241,62.79872368273432,1.4376909518696834,16.06961860769697,0.8209264083927912,72.04368563345793,0
36.888185350141924,75.37777601609727,18.623920725298404,5.64069145142613,0.1363571042731663,22.758998432599174,0
34.12672414065639,54.41606492795699,21.705785388303063,3.5487908755944564,0.32477055167378427,38.66391657319477,0
41.616382277289794,52.37204626848052,11.461650085131376,15.012295032817168,0.860329187261247,38.41375168733173,0
29.16644775485848,29.348183272036135,23.63333042276043,16.13669478534528,0.8122110271127331,45.5708080536883,0
18.58782737814905,17.44822142447194,1.2200099975619771,19.810102840013467,0.4645254022285704,41.64815179482304,0
36.39734361668985,81.77726063626613,1.4939275499685767,8.25235353822853,0.5961060782412294,192.26242344096437,0
37.82355145850693,82.03344457306643,32.904022426386334,7.440361715855664,0.3219049463849062,54.56402531974345,0
31.83831592708489,60.64811658186144,14.407625656450517,15.528259214839936,0.25049692777900906,103.70018499715896,0
38.12901539863683,37.122383283896056,5.082420506075391,6.816070805060357,0.4709587239519858,269.03652297180355,0
29.81386789093172,37.93676596901287,20.889730402192175,18.615146512071295,0.3826817824208423,142.1884920788617,0
30.681984881459822,68.07645430961915,30.799742123944434,17.168255036860238,0.5669248894806976,200.26732155630816,0
27.826230550756488,81.76882079620617,8.632841099873726,8.579880547500366,0.1621877095719879,51.69596136048895,0
15.762573802322855,80.96691394120938,24.91561903276001,15.017421355829947,0.8795158461329332,57.68670564260123,0
18.236742809799132,72.3900436686099,3.41389859975072,15.090857481693646,0.8889685955836824,12.260584879943659,0
